Family_name;Number_of_sequences
CLU_045663_0_0; 2501
CLU_045680_1_1; 900
CLU_045680_1_2; 298
CLU_045680_4_1; 368
CLU_045680_4_2; 1398
CLU_045680_5_1; 169
CLU_045680_5_2; 147
CLU_045680_8_1; 120
CLU_045680_8_2; 476
CLU_045683_0_0; 4346
CLU_045683_1_1; 945
CLU_045717_5_2; 85
CLU_045803_0_0; 465
CLU_045813_1_0; 1730
CLU_045938_0_0; 83
CLU_045945_3_0; 402
CLU_045951_1_1; 2115
CLU_045961_0_0; 104
CLU_046006_10_0; 651
CLU_046006_10_4; 441
CLU_046006_13_1; 235
CLU_046006_13_3; 371
CLU_046006_15_0; 276
CLU_046006_17_1; 2373
CLU_046006_17_3; 5221
CLU_046006_17_4; 3902
CLU_046006_18_0; 611
CLU_046006_18_3; 567
CLU_046006_21_0; 4313
CLU_046006_2_1; 352
CLU_046006_22_0; 437
CLU_046006_2_4; 3328
CLU_046006_3_1; 104
CLU_046006_4_3; 1220
CLU_046006_5_2; 2599
CLU_046006_5_4; 91
CLU_046006_6_0; 1249
CLU_046006_6_1; 1595
CLU_046006_8_1; 3116
CLU_046006_9_0; 246
CLU_046006_9_2; 165
CLU_046102_0_0; 634
CLU_046107_0_0; 2067
CLU_046107_1_0; 250
CLU_046120_1_0; 2074
CLU_046136_1_0; 245
CLU_046138_1_0; 3204
CLU_046249_0_0; 527
CLU_046268_0_0; 114
CLU_046278_2_1; 397
CLU_046286_0_0; 41
CLU_046385_0_0; 116
CLU_046415_0_0; 1943
CLU_046420_1_1; 42
CLU_046483_2_1; 9617
CLU_046484_5_2; 7065
CLU_046496_2_0; 935
CLU_046496_3_0; 2268
CLU_046496_3_1; 2192
CLU_046519_0_0; 4359
CLU_046521_2_0; 2809
CLU_046525_0_2; 2909
CLU_046525_2_5; 19
CLU_046528_1_0; 3855
CLU_046538_0_0; 366
CLU_046550_2_1; 3695
CLU_046550_5_1; 2991
CLU_046550_7_2; 84
CLU_046582_2_0; 1942
CLU_046648_0_0; 641
CLU_046648_3_0; 106
CLU_046648_4_0; 211
CLU_046651_3_0; 225
CLU_046656_0_0; 1468
CLU_046659_1_1; 1982
CLU_046727_0_0; 915
CLU_046737_12_1; 510
CLU_046737_4_2; 4886
CLU_046737_9_0; 719
CLU_046821_1_0; 1834
CLU_046834_0_1; 3179
CLU_046841_0_0; 193
CLU_046852_1_0; 68
CLU_046964_1_1; 291
CLU_046964_2_1; 9
CLU_046964_3_0; 3243
CLU_046978_1_1; 733
CLU_046981_0_0; 979
CLU_046996_0_0; 311
CLU_047116_0_0; 11373
CLU_047123_0_0; 3515
CLU_047127_0_0; 53
CLU_047148_0_0; 8043
CLU_047148_0_2; 2092
CLU_047155_0_2; 7738
CLU_047155_1_1; 403
CLU_047181_0_1; 1226
CLU_047181_1_0; 703
CLU_047208_0_0; 2265
CLU_047223_0_0; 1691
CLU_047249_0_2; 11081
CLU_047250_0_0; 477
CLU_047250_1_1; 658
CLU_047345_0_0; 108
CLU_047363_0_1; 9533
CLU_047363_0_2; 513
CLU_047397_0_0; 374
CLU_047470_0_1; 4912
CLU_047479_0_1; 3379
CLU_047479_2_1; 3590
CLU_047479_2_2; 4412
CLU_047509_0_1; 3760
CLU_047522_3_1; 820
CLU_047535_0_2; 1058
CLU_047535_6_0; 137
CLU_047550_0_0; 2380
CLU_047631_1_0; 1757
CLU_047631_1_1; 373
CLU_047675_1_0; 240
CLU_047691_1_1; 2257
CLU_047691_3_0; 7995
CLU_047806_2_0; 2925
CLU_047806_8_2; 1647
CLU_047835_0_0; 357
CLU_047835_1_1; 991
CLU_047893_3_0; 443
CLU_047926_0_0; 337
CLU_047929_1_0; 176
CLU_047929_2_0; 1086
CLU_047930_0_0; 676
CLU_047948_1_0; 23
CLU_047993_2_1; 4797
CLU_048013_1_1; 276
CLU_048104_0_0; 123
CLU_048106_0_0; 88
CLU_048199_0_0; 2734
CLU_048199_0_1; 400
CLU_048234_0_0; 126
CLU_048246_1_0; 399
CLU_048246_3_0; 281
CLU_048246_4_0; 174
CLU_048246_5_0; 120
CLU_048251_0_0; 99
CLU_048251_0_1; 2360
CLU_048251_3_2; 4969
CLU_048251_4_1; 1622
CLU_048251_4_2; 176
CLU_048259_1_1; 969
CLU_048276_1_0; 1681
CLU_048284_1_0; 156
CLU_048345_4_1; 1998
CLU_048359_3_0; 735
CLU_048478_0_1; 428
CLU_048478_0_2; 443
CLU_048555_0_0; 3110
CLU_048556_0_0; 196
CLU_048558_1_0; 2049
CLU_048559_0_0; 197
CLU_048574_0_0; 947
CLU_048577_1_1; 4222
CLU_048577_1_2; 6006
CLU_048577_4_0; 10523
CLU_048587_0_1; 1333
CLU_048699_1_2; 577
CLU_048699_2_0; 193
CLU_048708_0_0; 3275
CLU_048708_0_1; 367
CLU_048711_2_0; 223
CLU_048744_0_0; 92
CLU_048756_0_1; 774
CLU_048756_0_2; 2646
CLU_048756_2_2; 2033
CLU_048897_1_0; 2437
CLU_048953_5_0; 298
CLU_048989_1_0; 210
CLU_048995_1_0; 2383
CLU_048995_3_1; 1561
CLU_049049_1_1; 8048
CLU_049131_0_0; 943
CLU_049131_0_1; 1863
CLU_049131_0_2; 6853
CLU_049143_0_0; 196
CLU_049173_0_0; 3146
CLU_049290_2_0; 645
CLU_049290_2_1; 2220
CLU_049301_11_0; 2271
CLU_049301_11_3; 420
CLU_049301_12_0; 3759
CLU_049301_1_2; 2438
CLU_049301_16_0; 7279
CLU_049301_16_2; 668
CLU_049301_18_0; 3000
CLU_049301_5_1; 596
CLU_049311_1_0; 401
CLU_049311_3_1; 535
CLU_049343_0_1; 47
CLU_049343_4_0; 185
CLU_049343_5_0; 2300
CLU_049343_5_1; 5892
CLU_049343_5_2; 654
CLU_049343_6_0; 2263
CLU_049343_6_1; 366
CLU_049343_7_0; 4264
CLU_049343_7_1; 8380
CLU_049344_5_1; 533
CLU_049382_0_1; 5390
CLU_049382_3_1; 69
CLU_049413_4_0; 64
CLU_049413_5_2; 1603
CLU_049413_5_3; 556
CLU_049413_6_1; 4746
CLU_049421_0_0; 824
CLU_049440_1_0; 73
CLU_049557_0_0; 574
CLU_049581_0_1; 2021
CLU_049581_3_0; 28
CLU_049599_0_0; 11438
CLU_049611_0_1; 2398
CLU_049611_1_0; 1613
CLU_049704_0_0; 191
CLU_049724_0_0; 32
CLU_049728_0_0; 162
CLU_049733_0_0; 2653
CLU_049737_0_0; 3315
CLU_049737_1_1; 319
CLU_049749_1_1; 112
CLU_049749_4_0; 1309
CLU_049768_3_1; 1632
CLU_049768_3_2; 2646
CLU_049768_3_3; 3410
CLU_049853_0_0; 1935
CLU_049865_0_0; 1349
CLU_049865_0_1; 2951
CLU_049918_1_0; 3491
CLU_049918_1_1; 3773
CLU_049918_4_0; 688
CLU_049966_0_1; 8490
CLU_049966_2_0; 371
CLU_050002_0_0; 108
CLU_050006_1_2; 4090
CLU_050006_6_2; 62
CLU_050006_8_1; 393
CLU_050006_8_2; 284
CLU_050012_1_0; 3174
CLU_050013_0_2; 3963
CLU_050013_1_0; 5718
CLU_050013_2_0; 111
CLU_050013_5_0; 4198
CLU_050017_0_0; 121
CLU_050043_1_0; 81
CLU_050131_2_1; 459
CLU_050131_3_1; 658
CLU_050131_3_2; 561
CLU_050131_3_3; 346
CLU_050164_2_0; 3235
CLU_050164_2_1; 473
CLU_050164_3_0; 1532
CLU_050164_3_1; 4369
CLU_050185_0_0; 729
CLU_050189_0_0; 506
CLU_050192_2_3; 1695
CLU_050342_0_1; 3427
CLU_050342_2_1; 1648
CLU_050369_0_0; 268
CLU_050496_1_0; 265
CLU_050505_0_0; 1067
CLU_050533_1_0; 24
CLU_050555_1_1; 515
CLU_050555_2_0; 1142
CLU_050647_1_0; 1670
CLU_050659_1_1; 1541
CLU_050659_4_0; 52
CLU_050669_0_1; 9747
CLU_050675_0_0; 1862
CLU_050686_0_2; 172
CLU_050686_1_0; 771
CLU_050692_0_0; 53
CLU_050771_1_0; 2465
CLU_050833_0_5; 149
CLU_050839_0_0; 4679
CLU_050858_0_0; 6335
CLU_050859_0_1; 3226
CLU_050910_0_1; 3218
CLU_050931_0_0; 2514
CLU_050988_0_0; 281
CLU_051005_1_0; 18
CLU_051096_3_1; 312
CLU_051096_4_0; 2491
CLU_051096_5_0; 2025
CLU_051128_0_0; 191
CLU_051170_0_0; 349
CLU_051180_3_0; 2455
CLU_051343_0_0; 3241
CLU_051350_1_0; 2076
CLU_051402_0_2; 3433
CLU_051402_1_0; 2754
CLU_051402_1_1; 2031
CLU_051402_2_0; 99
CLU_051402_2_1; 1357
CLU_051402_4_1; 4114
CLU_051402_4_2; 2133
CLU_051433_0_0; 621
CLU_051472_2_0; 1389
CLU_051494_0_0; 210
CLU_051638_0_1; 2524
CLU_051638_1_0; 789
CLU_051638_3_0; 6481
CLU_051638_3_3; 1422
CLU_051638_5_3; 1610
CLU_051638_6_0; 120
CLU_051654_2_1; 83
CLU_051668_0_0; 134
CLU_051681_0_0; 166
CLU_051804_1_0; 557
CLU_051810_0_0; 1270
CLU_051848_0_0; 42
CLU_051989_5_1; 151
CLU_051989_5_2; 554
CLU_051989_8_0; 409
CLU_051989_9_0; 157
CLU_052011_4_2; 157
CLU_052015_0_0; 238
CLU_052030_0_1; 5396
CLU_052030_1_0; 17
CLU_052037_0_0; 6794
CLU_052037_3_0; 19
CLU_052038_1_1; 2615
CLU_052104_0_0; 10474
CLU_052162_0_0; 577
CLU_052299_2_0; 2834
CLU_052303_0_0; 22
CLU_052317_0_0; 4925
CLU_052344_0_2; 5689
CLU_052344_2_0; 2336
CLU_052352_1_0; 3615
CLU_052361_2_0; 1944
CLU_052361_3_0; 499
CLU_052361_3_1; 183
CLU_052424_0_0; 1971
CLU_052482_0_0; 4027
CLU_052484_1_0; 57
CLU_052486_0_0; 1177
CLU_052486_2_0; 175
CLU_052495_0_0; 6842
CLU_052495_1_0; 3641
CLU_052496_0_0; 1873
CLU_052508_2_1; 134
CLU_052508_3_0; 1093
CLU_052511_1_0; 551
CLU_052511_3_1; 4359
CLU_052514_0_0; 323
CLU_052530_1_1; 373
CLU_052604_0_0; 114
CLU_052641_0_0; 50
CLU_052646_1_2; 2420
CLU_052648_0_1; 1804
CLU_052650_0_0; 1648
CLU_052657_1_1; 2001
CLU_052662_0_0; 1506
CLU_052662_0_1; 6898
CLU_052665_0_0; 2368
CLU_052779_2_0; 329
CLU_052790_0_0; 2359
CLU_052943_0_0; 4772
CLU_052964_0_0; 196
CLU_052967_0_0; 265
CLU_052989_1_0; 7
CLU_053002_0_0; 1028
CLU_053057_1_1; 7359
CLU_053057_2_0; 169
CLU_053057_3_0; 3114
CLU_053061_1_1; 344
CLU_053066_0_0; 203
CLU_053084_0_0; 3253
CLU_053084_0_1; 9058
CLU_053104_0_0; 1459
CLU_053119_0_0; 1871
CLU_053300_0_0; 934
CLU_053304_5_0; 249
CLU_053306_1_1; 3129
CLU_053306_3_0; 1189
CLU_053306_4_0; 2080
CLU_053325_0_2; 1793
CLU_053334_0_0; 2707
CLU_053345_0_0; 523
CLU_053419_1_1; 296
CLU_053419_1_2; 143
CLU_053494_0_0; 25
CLU_053496_0_0; 1949
CLU_053520_0_0; 4469
CLU_053595_0_0; 4430
CLU_053595_0_1; 4471
CLU_053595_0_2; 2289
CLU_053595_3_1; 2235
CLU_053657_0_0; 2018
CLU_053676_0_0; 8224
CLU_053680_0_0; 2430
CLU_053680_0_1; 1919
CLU_053680_1_0; 3971
CLU_053680_1_1; 1963
CLU_053680_2_1; 57
CLU_053818_1_1; 5589
CLU_053835_0_0; 2576
CLU_053861_0_0; 7452
CLU_053867_0_0; 107
CLU_053879_3_0; 2481
CLU_053947_2_1; 1047
CLU_053947_4_0; 377
CLU_054069_1_0; 62
CLU_054159_0_0; 743
CLU_054192_0_0; 129
CLU_054193_2_1; 400
CLU_054193_5_1; 147
CLU_054193_5_2; 451
CLU_054314_0_0; 3257
CLU_054340_0_0; 236
CLU_054346_1_0; 5195
CLU_054350_1_1; 171
CLU_054353_0_1; 2495
CLU_054353_2_1; 104
CLU_054362_2_0; 3032
CLU_054372_0_0; 24
CLU_054419_3_1; 129
CLU_054456_0_2; 2392
CLU_054456_1_0; 2291
CLU_054456_1_2; 624
CLU_054456_1_3; 403
CLU_054493_0_0; 2952
CLU_054506_0_1; 2127
CLU_054506_1_1; 2669
CLU_054506_1_2; 619
CLU_054506_1_3; 180
CLU_054506_2_0; 4565
CLU_054590_7_0; 2002
CLU_054611_2_0; 573
CLU_054611_3_0; 487
CLU_054649_0_0; 66
CLU_054710_1_0; 1996
CLU_054715_0_0; 2553
CLU_054738_0_0; 2928
CLU_054752_0_0; 170
CLU_054760_0_0; 1072
CLU_054760_1_0; 1722
CLU_054760_1_1; 1204
CLU_054785_3_1; 59
CLU_054856_2_1; 12706
CLU_054856_3_0; 298
CLU_054912_0_0; 65
CLU_054919_3_2; 11153
CLU_054938_0_0; 5906
CLU_054950_1_0; 31707
CLU_054956_0_0; 275
CLU_054974_1_0; 673
CLU_054974_3_1; 842
CLU_055003_1_3; 5773
CLU_055029_2_0; 143
CLU_055029_3_1; 294
CLU_055047_0_0; 178
CLU_055087_1_0; 656
CLU_055115_1_0; 120
CLU_055115_1_1; 124
CLU_055120_2_0; 2414
CLU_055188_4_0; 704
CLU_055188_4_2; 9065
CLU_055263_1_0; 752
CLU_055275_0_0; 2272
CLU_055313_0_1; 14
CLU_055322_0_1; 1168
CLU_055322_3_0; 1896
CLU_055322_3_1; 259
CLU_055322_3_3; 3879
CLU_055322_4_2; 3321
CLU_055322_6_0; 328
CLU_055352_1_0; 6408
CLU_055360_1_0; 2854
CLU_055360_2_2; 1266
CLU_055394_0_0; 148
CLU_055394_0_1; 12645
CLU_055432_2_0; 3482
CLU_055438_1_0; 407
CLU_055585_0_0; 3155
CLU_055597_2_2; 498
CLU_055597_5_1; 2752
CLU_055599_1_0; 12154
CLU_055613_0_0; 73
CLU_055615_0_1; 7604
CLU_055635_1_1; 428
CLU_055690_3_0; 3898
CLU_055690_5_2; 2016
CLU_055737_7_3; 7942
CLU_055769_0_3; 4703
CLU_055769_0_4; 8378
CLU_055769_1_1; 558
CLU_055771_2_1; 405
CLU_055796_0_0; 324
CLU_055796_1_0; 193
CLU_055821_0_0; 387
CLU_055821_0_1; 1661
CLU_055821_1_0; 1930
CLU_055821_1_1; 48
CLU_055855_1_1; 12
CLU_055968_0_1; 719
CLU_055968_1_0; 1878
CLU_055968_2_0; 734
CLU_055968_2_1; 4601
CLU_055978_1_2; 2341
CLU_055989_1_0; 1682
CLU_056083_0_0; 557
CLU_056083_3_0; 1583
CLU_056093_3_0; 161
CLU_056136_0_0; 101
CLU_056140_1_0; 422
CLU_056160_2_1; 19385
CLU_056184_2_0; 2670
CLU_056329_0_0; 224
CLU_056358_1_0; 1852
CLU_056435_2_0; 1588
CLU_056466_3_0; 2046
CLU_056469_2_2; 5505
CLU_056469_5_2; 140
CLU_056472_0_0; 4188
CLU_056519_0_0; 905
CLU_056519_2_0; 4005
CLU_056531_0_0; 1229
CLU_056571_0_0; 1499
CLU_056590_1_0; 5457
CLU_056590_1_1; 3442
CLU_056603_3_0; 109
CLU_056607_3_1; 4842
CLU_056607_4_1; 481
CLU_056607_6_1; 1207
CLU_056607_6_2; 4078
CLU_056632_7_1; 2736
CLU_056707_1_0; 314
CLU_056729_1_0; 8
CLU_056776_3_1; 2159
CLU_056776_3_2; 5482
CLU_056776_8_1; 4331
CLU_056887_2_0; 2681
CLU_056887_4_1; 4096
CLU_056890_3_0; 33
CLU_056911_0_0; 1354
CLU_056931_0_0; 302
CLU_056931_0_1; 2780
CLU_056931_3_0; 137
CLU_056939_0_0; 961
CLU_057050_2_0; 408
CLU_057064_0_0; 376
CLU_057066_1_0; 5567
CLU_057069_1_0; 1533
CLU_057069_2_2; 40
CLU_057106_0_0; 53
CLU_057130_0_0; 96
CLU_057180_0_0; 5381
CLU_057180_1_1; 478
CLU_057180_1_2; 3057
CLU_057180_2_1; 198
CLU_057217_5_2; 1286
CLU_057217_6_0; 2757
CLU_057217_6_3; 4721
CLU_057267_1_0; 1064
CLU_057268_0_0; 586
CLU_057301_0_0; 559
CLU_057383_1_3; 51
CLU_057467_1_0; 258
CLU_057490_0_0; 476
CLU_057490_1_0; 2441
CLU_057510_0_0; 318
CLU_057546_3_1; 1642
CLU_057596_1_0; 2796
CLU_057596_2_0; 1938
CLU_057607_2_2; 3022
CLU_057607_4_0; 982
CLU_057655_0_0; 3362
CLU_057691_0_0; 1392
CLU_057696_0_0; 1977
CLU_057698_1_0; 1194
CLU_057821_1_0; 4173
CLU_057823_2_0; 247
CLU_057831_2_0; 2123
CLU_057834_1_0; 1901
CLU_057851_0_1; 3534
CLU_057937_0_0; 3582
CLU_058003_0_0; 19
CLU_058005_2_0; 2648
CLU_058015_1_0; 2434
CLU_058015_3_0; 2435
CLU_058015_3_1; 87
CLU_058034_0_0; 196
CLU_058050_1_0; 1436
CLU_058050_3_0; 2164
CLU_058132_3_0; 323
CLU_058196_1_0; 1215
CLU_058202_0_0; 9445
CLU_058216_0_0; 1781
CLU_058336_0_4; 661
CLU_058336_0_5; 490
CLU_058336_4_0; 2151
CLU_058336_4_2; 5702
CLU_058411_0_0; 663
CLU_058423_0_0; 378
CLU_058582_2_0; 71
CLU_058585_3_1; 673
CLU_058589_0_0; 457
CLU_058591_0_2; 10280
CLU_058621_1_0; 1526
CLU_058621_2_0; 2265
CLU_058643_0_0; 304
CLU_058643_0_2; 2978
CLU_058643_1_0; 1326
CLU_058643_2_1; 1093
CLU_058669_0_2; 12
CLU_058669_1_2; 98
CLU_058707_3_2; 14671
CLU_058768_0_0; 279
CLU_058777_0_0; 818
CLU_058803_2_0; 379
CLU_058846_2_0; 92
CLU_058877_0_0; 1832
CLU_058902_0_0; 1702
CLU_058969_0_0; 2566
CLU_058969_1_0; 1991
CLU_058971_0_1; 5181
CLU_058989_0_0; 1982
CLU_058989_1_0; 314
CLU_059021_1_0; 2639
CLU_059021_1_1; 184
CLU_059021_1_2; 177
CLU_059021_1_4; 357
CLU_059021_2_2; 3192
CLU_059021_3_1; 4927
CLU_059021_4_2; 134
CLU_059021_5_0; 138
CLU_059021_5_3; 47
CLU_059021_5_4; 1906
CLU_059078_0_0; 1828
CLU_059173_1_0; 108
CLU_059185_0_0; 83
CLU_059273_0_0; 2797
CLU_059327_1_2; 276
CLU_059327_3_0; 7248
CLU_059362_1_0; 279
CLU_059363_0_0; 110
CLU_059365_1_0; 2507
CLU_059373_2_0; 185
CLU_059384_0_0; 88
CLU_059523_0_0; 1746
CLU_059523_1_0; 479
CLU_059546_3_0; 23
CLU_059556_0_0; 1828
CLU_059697_0_0; 253
CLU_059734_0_0; 3805
CLU_059734_1_1; 264
CLU_059739_1_0; 6
CLU_059741_0_0; 90
CLU_059759_0_0; 794
CLU_059884_2_0; 27
CLU_059898_0_0; 436
CLU_059924_0_0; 14
CLU_059964_1_0; 4910
CLU_059964_4_1; 3674
CLU_059988_0_1; 2970
CLU_059988_1_0; 1314
CLU_059988_1_1; 493
CLU_060076_0_0; 207
CLU_060077_0_4; 201
CLU_060077_0_6; 4187
CLU_060077_2_0; 8006
CLU_060077_5_1; 2629
CLU_060077_8_0; 1157
CLU_060077_9_2; 107
CLU_060091_0_0; 488
CLU_060101_0_0; 169
CLU_060131_7_2; 1822
CLU_060136_4_1; 1125
CLU_060196_2_1; 1283
CLU_060216_6_3; 7101
CLU_060216_8_1; 4176
CLU_060272_2_2; 210
CLU_060292_0_0; 522
CLU_060292_1_0; 105
CLU_060307_0_0; 60
CLU_060311_0_0; 114
CLU_060511_0_0; 37
CLU_060552_2_0; 3379
CLU_060552_3_0; 1986
CLU_060552_3_1; 269
CLU_060555_4_3; 3892
CLU_060572_0_0; 1001
CLU_060704_0_0; 2065
CLU_060704_1_1; 362
CLU_060710_0_0; 912
CLU_060739_1_0; 7809
CLU_060750_0_0; 201
CLU_060915_0_0; 75
CLU_060916_0_0; 90
CLU_060925_1_1; 1260
CLU_060925_2_1; 1691
CLU_060925_3_0; 1312
CLU_060944_1_0; 66
CLU_060944_2_0; 182
CLU_061015_2_1; 12257
CLU_061120_0_0; 1034
CLU_061158_0_0; 4102
CLU_061249_0_0; 4618
CLU_061281_2_2; 1382
CLU_061281_2_3; 7415
CLU_061281_3_0; 333
CLU_061281_3_1; 2664
CLU_061369_2_0; 533
CLU_061463_3_2; 5984
CLU_061463_3_3; 2043
CLU_061495_2_0; 6611
CLU_061495_2_1; 1618
CLU_061502_0_0; 17
CLU_061511_0_0; 620
CLU_061533_0_1; 1929
CLU_061534_1_0; 641
CLU_061534_1_1; 5428
CLU_061535_0_0; 1713
CLU_061557_0_0; 180
CLU_061569_0_0; 44
CLU_061769_0_0; 3058
CLU_061796_1_0; 3880
CLU_061811_0_0; 236
CLU_061901_2_0; 1709
CLU_061901_2_1; 3444
CLU_061901_4_0; 4918
CLU_061901_4_2; 1710
CLU_061901_5_2; 1107
CLU_061971_0_1; 100
CLU_061980_2_2; 1791
CLU_061983_1_1; 426
CLU_061989_0_0; 3075
CLU_061993_0_1; 21
CLU_061993_2_0; 20
CLU_061999_0_1; 2301
CLU_062005_0_0; 242
CLU_062016_0_0; 1173
CLU_062196_1_1; 61
CLU_062208_0_0; 3134
CLU_062226_0_0; 889
CLU_062233_1_0; 5746
CLU_062233_1_1; 620
CLU_062403_0_0; 2163
CLU_062437_0_0; 91
CLU_062445_0_0; 54
CLU_062456_3_1; 3216
CLU_062456_4_1; 6257
CLU_062573_0_0; 3291
CLU_062584_0_0; 302
CLU_062596_0_0; 37
CLU_062599_1_0; 3774
CLU_062608_0_0; 335
CLU_062609_0_0; 2652
CLU_062618_0_1; 3293
CLU_062618_2_1; 153
CLU_062618_3_0; 49
CLU_062618_4_1; 2678
CLU_062618_4_3; 1263
CLU_062618_4_4; 649
CLU_062618_5_5; 1406
CLU_062618_6_0; 4925
CLU_062618_7_1; 3608
CLU_062625_4_2; 1459
CLU_062627_0_0; 278
CLU_062658_4_0; 2412
CLU_062658_5_0; 2353
CLU_062658_5_1; 5644
CLU_062658_6_0; 2391
CLU_062658_6_1; 2570
CLU_062816_1_1; 3846
CLU_062853_0_0; 12229
CLU_062974_2_2; 7464
CLU_062999_3_2; 628
CLU_063015_0_0; 62
CLU_063016_0_0; 524
CLU_063016_1_0; 921
CLU_063037_2_0; 1609
CLU_063041_1_0; 1294
CLU_063189_0_0; 30
CLU_063193_0_0; 273
CLU_063199_1_1; 7909
CLU_063200_1_0; 43
CLU_063217_1_0; 1856
CLU_063221_0_0; 3682
CLU_063226_1_0; 3724
CLU_063230_0_0; 5
CLU_063236_0_0; 1734
CLU_063236_2_0; 707
CLU_063236_2_2; 4626
CLU_063236_2_3; 3277
CLU_063236_3_0; 1010
CLU_063236_4_2; 2899
CLU_063236_5_0; 3900
CLU_063236_5_1; 3542
CLU_063236_8_1; 309
CLU_063240_0_0; 988
CLU_063339_3_0; 9188
CLU_063386_0_0; 1924
CLU_063430_0_1; 2795
CLU_063440_3_0; 797
CLU_063440_3_1; 6058
CLU_063440_3_2; 2144
CLU_063440_3_3; 1601
CLU_063479_0_0; 1528
CLU_063632_0_0; 172
CLU_063664_0_0; 667
CLU_063672_0_0; 438
CLU_063686_0_0; 1924
CLU_063749_1_1; 2204
CLU_063829_0_1; 2128
CLU_063836_1_0; 40
CLU_063839_0_0; 19
CLU_063855_0_0; 84
CLU_063861_0_0; 217
CLU_064039_2_0; 471
CLU_064039_2_1; 508
CLU_064041_2_1; 1813
CLU_064068_0_0; 2238
CLU_064094_1_0; 109
CLU_064194_1_0; 1674
CLU_064194_2_2; 3208
CLU_064244_0_0; 79
CLU_064244_4_0; 1513
CLU_064253_0_0; 273
CLU_064263_0_0; 1439
CLU_064264_0_0; 327
CLU_064286_0_0; 314
CLU_064400_3_0; 4127
CLU_064444_0_0; 3761
CLU_064444_2_1; 2626
CLU_064490_0_0; 306
CLU_064548_3_1; 5323
CLU_064548_6_0; 40
CLU_064548_7_1; 4808
CLU_064662_0_0; 128
CLU_064761_2_0; 3059
CLU_064827_4_1; 2572
CLU_064827_7_0; 2620
CLU_064827_7_1; 338
CLU_064886_2_0; 2756
CLU_064903_5_0; 837
CLU_064903_5_3; 3819
CLU_064903_7_0; 1426
CLU_064932_1_0; 20
CLU_065010_2_0; 1190
CLU_065038_0_1; 2048
CLU_065038_1_0; 2991
CLU_065090_0_0; 261
CLU_065125_0_0; 1159
CLU_065144_0_0; 427
CLU_065155_3_1; 861
CLU_065324_0_0; 4292
CLU_065324_1_0; 1984
CLU_065341_0_1; 163
CLU_065341_2_2; 2202
CLU_065464_1_2; 12279
CLU_065515_0_0; 4812
CLU_065515_1_0; 409
CLU_065520_3_0; 2493
CLU_065536_2_0; 2871
CLU_065574_0_0; 122
CLU_065609_0_0; 321
CLU_065649_2_1; 137
CLU_065681_1_0; 2339
CLU_065681_1_1; 1702
CLU_065773_0_0; 129
CLU_065781_0_0; 27
CLU_065784_1_1; 2799
CLU_065784_2_0; 626
CLU_065796_1_0; 144
CLU_065853_3_0; 1155
CLU_065898_2_2; 9997
CLU_065901_2_2; 252
CLU_065902_2_1; 193
CLU_065946_2_1; 1014
CLU_065946_3_2; 1139
CLU_065946_3_3; 19
CLU_065950_1_0; 1309
CLU_065982_0_2; 2136
CLU_066183_0_0; 961
CLU_066192_0_0; 3095
CLU_066192_10_1; 375
CLU_066192_1_1; 6495
CLU_066192_29_1; 470
CLU_066192_30_1; 196
CLU_066192_45_3; 2799
CLU_066192_47_2; 1330
CLU_066192_47_4; 34
CLU_066192_50_1; 115
CLU_066192_52_0; 193
CLU_066192_8_1; 128
CLU_066245_1_1; 252
CLU_066245_2_2; 5442
CLU_066245_3_0; 294
CLU_066336_3_0; 128
CLU_066387_0_0; 311
CLU_066397_0_0; 3124
CLU_066424_5_0; 2430
CLU_066430_1_0; 1553
CLU_066438_1_0; 1356
CLU_066441_1_0; 379
CLU_066597_0_0; 1717
CLU_066607_3_2; 2608
CLU_066607_4_0; 4749
CLU_066613_0_0; 149
CLU_066627_0_0; 434
CLU_066627_0_1; 477
CLU_066627_1_0; 3113
CLU_066645_1_0; 2703
CLU_066739_0_1; 779
CLU_066901_1_2; 3068
CLU_066933_0_0; 4718
CLU_066961_0_0; 521
CLU_067069_0_0; 2855
CLU_067069_1_1; 5164
CLU_067079_0_0; 259
CLU_067079_1_0; 737
CLU_067080_0_0; 11043
CLU_067080_0_1; 1613
CLU_067080_1_0; 1269
CLU_067080_1_2; 3844
CLU_067093_0_0; 510
CLU_067094_0_0; 197
CLU_067096_2_0; 297
CLU_067096_2_2; 8800
CLU_067097_0_0; 3241
CLU_067202_2_1; 452
CLU_067218_4_3; 2949
CLU_067270_0_0; 3657
CLU_067287_1_0; 4472
CLU_067287_1_1; 5571
CLU_067287_5_0; 2081
CLU_067297_0_0; 478
CLU_067317_0_0; 40
CLU_067347_0_0; 2986
CLU_067347_1_0; 892
CLU_067442_3_0; 5371
CLU_067442_4_0; 556
CLU_067442_4_1; 456
CLU_067442_5_1; 2805
CLU_067510_0_0; 152
CLU_067540_0_0; 145
CLU_067562_0_0; 712
CLU_067676_2_1; 97
CLU_067676_4_0; 5410
CLU_067676_5_1; 463
CLU_067676_8_0; 2504
CLU_067742_1_0; 91
CLU_067804_0_0; 117
CLU_067808_0_0; 544
CLU_067812_0_1; 2662
CLU_067890_1_1; 85
CLU_067890_1_2; 72
CLU_067890_2_2; 307
CLU_067890_3_0; 193
CLU_067923_1_0; 373
CLU_068005_0_0; 820
CLU_068012_0_0; 381
CLU_068012_0_1; 261
CLU_068012_2_0; 676
CLU_068027_0_0; 121
