Family_name;Number_of_sequences
CLU_038867_1_1; 200
CLU_038898_0_0; 115
CLU_038980_0_1; 189
CLU_038980_2_0; 4
CLU_039009_0_0; 127
CLU_039056_1_0; 46
CLU_039057_1_0; 43
CLU_039059_0_0; 5
CLU_039060_1_0; 83
CLU_039068_7_0; 10
CLU_039178_0_0; 53
CLU_039187_2_0; 144
CLU_039221_1_0; 38
CLU_039221_1_1; 207
CLU_039222_1_1; 70
CLU_039228_0_1; 92
CLU_039237_2_2; 159
CLU_039237_3_1; 15
CLU_039304_0_0; 44
CLU_039307_2_1; 35
CLU_039313_1_1; 92
CLU_039326_0_1; 235
CLU_039326_1_0; 26
CLU_039326_1_1; 38
CLU_039326_1_2; 122
CLU_039326_2_0; 335
CLU_039326_2_1; 517
CLU_039326_2_2; 86
CLU_039329_1_2; 115
CLU_039329_4_0; 215
CLU_039352_0_0; 68
CLU_039364_1_2; 3
CLU_039415_2_0; 37
CLU_039415_3_0; 167
CLU_039418_0_0; 29
CLU_039453_2_2; 34
CLU_039465_1_0; 76
CLU_039466_0_1; 90
CLU_039466_1_0; 105
CLU_039468_0_0; 10
CLU_039470_0_0; 58
CLU_039475_1_0; 308
CLU_039475_1_1; 125
CLU_039475_2_0; 300
CLU_039475_2_1; 103
CLU_039475_4_0; 225
CLU_039475_4_1; 17
CLU_039478_6_0; 86
CLU_039478_6_1; 465
CLU_039516_2_0; 143
CLU_039532_1_0; 85
CLU_039532_1_1; 54
CLU_039532_3_0; 43
CLU_039551_0_0; 122
CLU_039551_1_0; 11
CLU_039566_1_0; 65
CLU_039566_1_1; 317
CLU_039566_4_0; 205
CLU_039566_5_0; 4
CLU_039566_5_2; 97
CLU_039582_1_0; 422
CLU_039582_1_2; 106
CLU_039582_2_0; 41
CLU_039585_0_0; 56
CLU_039586_1_0; 70
CLU_039588_0_0; 68
CLU_039622_1_0; 388
CLU_039622_1_1; 39
CLU_039627_0_0; 9
CLU_039627_2_0; 41
CLU_039628_0_0; 5
CLU_039628_1_0; 91
CLU_039649_0_0; 31
CLU_039664_1_0; 34
CLU_039675_0_1; 97
CLU_039735_0_1; 31
CLU_039735_1_0; 13
CLU_039736_0_0; 24
CLU_039737_0_0; 43
CLU_039739_0_0; 42
CLU_039781_0_0; 604
CLU_039785_0_0; 78
CLU_039837_2_0; 63
CLU_039838_1_0; 113
CLU_039838_1_1; 24
CLU_039840_0_0; 175
CLU_039840_2_0; 5
CLU_039842_0_0; 9
CLU_039842_0_1; 50
CLU_039844_0_0; 36
CLU_039874_3_1; 132
CLU_039881_0_0; 8
CLU_039888_2_1; 107
CLU_039945_0_0; 51
CLU_039945_1_0; 46
CLU_039947_0_0; 60
CLU_039957_0_0; 77
CLU_039962_1_0; 26
CLU_039962_2_0; 335
CLU_039977_1_0; 672
CLU_039977_2_0; 54
CLU_039977_3_0; 93
CLU_039977_3_1; 48
CLU_040002_0_0; 32
CLU_040002_1_1; 18
CLU_040002_2_1; 11
CLU_040037_1_0; 67
CLU_040042_0_0; 115
CLU_040043_0_0; 5
CLU_040058_2_0; 237
CLU_040058_2_2; 204
CLU_040063_2_0; 541
CLU_040079_0_0; 166
CLU_040079_2_0; 44
CLU_040099_0_0; 14
CLU_040124_0_0; 61
CLU_040179_3_0; 31
CLU_040180_0_0; 43
CLU_040185_0_2; 464
CLU_040204_0_0; 142
CLU_040211_0_0; 288
CLU_040211_1_0; 145
CLU_040215_2_1; 143
CLU_040298_0_0; 55
CLU_040302_0_0; 36
CLU_040318_3_0; 67
CLU_040318_4_3; 84
CLU_040334_1_0; 156
CLU_040334_1_1; 341
CLU_040364_0_0; 399
CLU_040364_0_1; 176
CLU_040369_4_2; 431
CLU_040369_4_4; 57
CLU_040428_2_0; 31
CLU_040430_0_0; 56
CLU_040452_3_1; 5
CLU_040460_0_0; 83
CLU_040460_0_1; 24
CLU_040465_1_0; 83
CLU_040504_1_0; 88
CLU_040549_0_0; 107
CLU_040577_1_0; 83
CLU_040651_5_1; 33
CLU_040653_0_0; 32
CLU_040653_1_0; 40
CLU_040653_2_0; 110
CLU_040655_0_0; 67
CLU_040681_4_0; 62
CLU_040684_0_2; 300
CLU_040685_0_0; 267
CLU_040727_3_0; 9
CLU_040729_10_0; 164
CLU_040729_12_0; 179
CLU_040729_12_3; 511
CLU_040729_14_2; 108
CLU_040729_6_0; 747
CLU_040729_9_1; 372
CLU_040729_9_3; 2441
CLU_040729_9_4; 153
CLU_040752_0_0; 53
CLU_040757_0_0; 79
CLU_040761_0_0; 542
CLU_040862_0_0; 100
CLU_040930_0_0; 67
CLU_040930_1_0; 47
CLU_040933_0_0; 501
CLU_040939_1_0; 42
CLU_040959_2_1; 195
CLU_040966_0_0; 210
CLU_040971_1_0; 46
CLU_041018_0_2; 104
CLU_041032_0_0; 64
CLU_041045_0_1; 61
CLU_041045_2_0; 60
CLU_041060_0_1; 62
CLU_041061_2_0; 102
CLU_041061_3_1; 10
CLU_041092_0_0; 33
CLU_041093_0_0; 182
CLU_041093_4_0; 120
CLU_041151_0_0; 72
CLU_041153_0_0; 198
CLU_041153_1_0; 54
CLU_041153_1_1; 39
CLU_041202_1_0; 107
CLU_041217_10_1; 1704
CLU_041217_10_2; 2598
CLU_041217_10_3; 154
CLU_041217_10_4; 113
CLU_041217_10_6; 1779
CLU_041217_10_7; 556
CLU_041217_13_0; 740
CLU_041217_16_0; 81
CLU_041217_21_1; 638
CLU_041217_21_2; 1901
CLU_041217_21_3; 1931
CLU_041217_21_7; 163
CLU_041217_2_1; 40
CLU_041217_23_0; 1301
CLU_041217_23_1; 2651
CLU_041217_23_2; 251
CLU_041217_24_2; 206
CLU_041217_3_1; 65
CLU_041217_3_2; 158
CLU_041217_9_10; 64
CLU_041217_9_4; 58
CLU_041217_9_5; 111
CLU_041217_9_7; 414
CLU_041217_9_8; 2814
CLU_041220_2_2; 5
CLU_041220_2_3; 216
CLU_041220_7_0; 117
CLU_041290_0_0; 80
CLU_041307_1_1; 72
CLU_041342_1_0; 44
CLU_041352_0_0; 13
CLU_041367_2_0; 106
CLU_041431_1_0; 138
CLU_041434_0_0; 50
CLU_041441_1_0; 165
CLU_041451_2_1; 465
CLU_041481_1_2; 98
CLU_041575_3_3; 94
CLU_041575_4_2; 82
CLU_041616_3_1; 42
CLU_041676_0_0; 58
CLU_041679_0_0; 65
CLU_041725_0_0; 30
CLU_041732_0_0; 453
CLU_041732_0_2; 345
CLU_041732_3_0; 24
CLU_041744_1_0; 231
CLU_041744_1_1; 94
CLU_041744_2_0; 77
CLU_041744_2_1; 278
CLU_041798_2_0; 113
CLU_041799_2_0; 77
CLU_041802_0_1; 571
CLU_041802_1_1; 280
CLU_041820_0_0; 22
CLU_041824_1_0; 129
CLU_041824_2_2; 87
CLU_041839_0_0; 112
CLU_041857_1_0; 34
CLU_041857_1_1; 61
CLU_041860_0_0; 36
CLU_041869_1_1; 280
CLU_041869_1_3; 66
CLU_041869_2_1; 17
CLU_041869_3_2; 32
CLU_041874_0_0; 73
CLU_041917_0_0; 43
CLU_041917_0_1; 73
CLU_041917_1_0; 32
CLU_041919_0_0; 148
CLU_041919_1_0; 112
CLU_041961_0_0; 60
CLU_041968_0_0; 43
CLU_041979_0_0; 33
CLU_042048_1_0; 47
CLU_042051_0_1; 63
CLU_042051_1_0; 65
CLU_042051_1_1; 12
CLU_042051_2_0; 29
CLU_042052_0_0; 40
CLU_042088_1_1; 87
CLU_042201_0_0; 9
CLU_042209_1_0; 73
CLU_042209_1_1; 14
CLU_042233_1_0; 44
CLU_042286_0_0; 135
CLU_042324_0_1; 553
CLU_042324_1_0; 426
CLU_042324_2_0; 483
CLU_042324_5_0; 575
CLU_042326_2_0; 102
CLU_042326_3_0; 23
CLU_042339_0_0; 12
CLU_042341_0_0; 57
CLU_042341_1_1; 52
CLU_042344_3_0; 205
CLU_042344_3_1; 141
CLU_042423_0_1; 239
CLU_042423_2_1; 39
CLU_042423_2_2; 321
CLU_042529_21_0; 231
CLU_042529_21_1; 596
CLU_042529_2_1; 81
CLU_042529_4_1; 241
CLU_042536_0_0; 64
CLU_042569_1_0; 35
CLU_042569_3_0; 276
CLU_042612_0_0; 3
CLU_042628_0_1; 116
CLU_042675_0_1; 159
CLU_042801_0_0; 45
CLU_042838_0_0; 170
CLU_042860_1_0; 133
CLU_042860_3_1; 80
CLU_042860_5_0; 4
CLU_042870_1_0; 381
CLU_042989_0_0; 593
CLU_042996_1_0; 20
CLU_042996_2_0; 65
CLU_042996_3_0; 51
CLU_042996_3_1; 11
CLU_043063_3_0; 112
CLU_043104_0_0; 13
CLU_043104_1_0; 39
CLU_043105_0_0; 104
CLU_043151_0_0; 36
CLU_043152_0_0; 57
CLU_043155_0_0; 32
CLU_043168_0_0; 10
CLU_043181_5_0; 137
CLU_043216_1_1; 265
CLU_043234_2_0; 81
CLU_043235_2_0; 55
CLU_043282_0_0; 42
CLU_043308_0_0; 40
CLU_043308_1_0; 199
CLU_043312_2_0; 79
CLU_043316_0_0; 148
CLU_043327_0_0; 36
CLU_043327_1_0; 37
CLU_043327_2_0; 28
CLU_043332_1_0; 99
CLU_043335_2_1; 164
CLU_043342_0_0; 112
CLU_043370_1_0; 47
CLU_043370_1_1; 54
CLU_043453_0_0; 48
CLU_043453_2_1; 75
CLU_043473_0_1; 173
CLU_043473_4_0; 174
CLU_043473_4_1; 73
CLU_043482_0_0; 46
CLU_043482_1_0; 186
CLU_043485_0_0; 57
CLU_043544_0_0; 55
CLU_043544_1_0; 9
CLU_043544_2_0; 86
CLU_043552_1_0; 144
CLU_043552_1_1; 126
CLU_043552_2_2; 323
CLU_043552_3_1; 145
CLU_043552_5_1; 88
CLU_043579_3_0; 273
CLU_043596_1_0; 63
CLU_043673_0_0; 41
CLU_043674_0_0; 5
CLU_043678_3_1; 126
CLU_043688_0_0; 193
CLU_043725_2_2; 93
CLU_043736_1_0; 405
CLU_043736_1_1; 271
CLU_043742_0_0; 44
CLU_043812_0_0; 66
CLU_043812_3_0; 149
CLU_043814_0_0; 47
CLU_043817_1_1; 165
CLU_043845_0_1; 519
CLU_043846_1_2; 21
CLU_043846_3_0; 432
CLU_043847_0_0; 26
CLU_043868_2_0; 94
CLU_043894_0_0; 110
CLU_043911_1_0; 13
CLU_043955_0_0; 49
CLU_043957_0_0; 32
CLU_043957_1_0; 54
CLU_043966_2_1; 278
CLU_043966_2_3; 128
CLU_043978_3_0; 498
CLU_043984_0_0; 54
CLU_043994_0_0; 58
CLU_043994_3_1; 206
CLU_043994_5_0; 60
CLU_043994_5_1; 195
CLU_043994_6_1; 472
CLU_044071_0_0; 104
CLU_044089_0_1; 255
CLU_044094_0_0; 182
CLU_044099_0_0; 227
CLU_044118_1_0; 314
CLU_044118_4_1; 25
CLU_044118_7_2; 11
CLU_044128_1_0; 32
CLU_044133_1_0; 40
CLU_044134_0_0; 13
CLU_044142_1_1; 105
CLU_044142_4_1; 132
CLU_044146_0_2; 19
CLU_044153_3_0; 82
CLU_044163_1_0; 12
CLU_044216_0_0; 25
CLU_044224_0_0; 157
CLU_044224_1_0; 86
CLU_044224_1_1; 248
CLU_044237_0_0; 335
CLU_044237_0_1; 130
CLU_044271_0_0; 69
CLU_044308_1_1; 38
CLU_044308_3_0; 354
CLU_044365_0_0; 316
CLU_044365_3_0; 132
CLU_044391_0_0; 91
CLU_044391_0_1; 22
CLU_044391_5_1; 64
CLU_044399_2_0; 302
CLU_044421_1_0; 6
CLU_044430_0_0; 67
CLU_044430_2_0; 46
CLU_044479_0_0; 96
CLU_044481_0_0; 37
CLU_044516_0_0; 59
CLU_044516_0_1; 4
CLU_044516_2_0; 273
CLU_044527_1_0; 153
CLU_044646_0_0; 64
CLU_044754_1_0; 22
CLU_044760_0_0; 34
CLU_044778_0_0; 102
CLU_044804_1_0; 78
CLU_044838_0_2; 361
CLU_044856_1_0; 60
CLU_044888_0_0; 69
CLU_044973_4_0; 162
CLU_044994_0_1; 34
CLU_044994_1_0; 15
CLU_044997_0_0; 1102
CLU_044998_0_1; 396
CLU_044998_1_0; 8
CLU_045003_1_0; 151
CLU_045003_3_0; 39
CLU_045011_0_0; 53
CLU_045011_13_0; 696
CLU_045011_13_4; 525
CLU_045011_8_0; 509
CLU_045011_8_2; 89
CLU_045022_1_0; 49
CLU_045054_0_0; 107
CLU_045066_0_0; 53
CLU_045151_1_0; 45
CLU_045151_2_1; 81
CLU_045151_5_1; 27
CLU_045153_3_1; 65
CLU_045161_0_0; 386
CLU_045177_0_1; 84
CLU_045177_1_0; 93
CLU_045177_2_0; 48
CLU_045216_0_0; 15
CLU_045216_0_1; 120
CLU_045216_4_0; 43
CLU_045263_0_0; 90
CLU_045263_2_0; 20
CLU_045263_2_1; 6
CLU_045266_0_0; 19
CLU_045267_1_0; 53
CLU_045268_1_0; 55
CLU_045275_0_0; 44
CLU_045277_0_0; 133
CLU_045277_10_0; 44
CLU_045277_1_0; 196
CLU_045277_11_3; 23
CLU_045277_2_1; 80
CLU_045277_9_0; 65
CLU_045315_0_0; 181
CLU_045340_1_0; 21
CLU_045398_0_0; 49
CLU_045401_0_1; 41
CLU_045401_0_2; 366
CLU_045401_2_1; 20
CLU_045429_0_0; 9
CLU_045457_0_0; 83
CLU_045492_1_1; 57
CLU_045495_5_0; 44
CLU_045506_4_0; 47
CLU_045518_0_0; 111
CLU_045518_2_3; 54
CLU_045544_0_0; 37
CLU_045544_0_1; 66
CLU_045544_1_0; 87
CLU_045546_1_0; 30
CLU_045599_1_1; 105
CLU_045637_0_2; 278
CLU_045687_1_0; 47
CLU_045696_0_0; 77
CLU_045699_0_0; 10
CLU_045717_0_1; 286
CLU_045718_0_1; 74
CLU_045732_1_0; 112
CLU_045744_0_0; 76
CLU_045757_0_0; 157
CLU_045775_1_0; 45
CLU_045829_2_0; 3
CLU_045830_0_0; 7
CLU_045832_0_0; 383
CLU_045864_1_1; 295
CLU_045864_2_0; 29
CLU_045869_0_0; 205
CLU_045874_1_0; 137
CLU_045874_1_1; 23
CLU_045874_1_2; 192
CLU_045874_5_0; 46
CLU_045991_0_1; 89
CLU_045991_3_0; 173
CLU_045992_0_0; 51
CLU_046003_1_0; 79
CLU_046003_2_0; 58
CLU_046003_2_1; 167
CLU_046006_11_2; 26
CLU_046006_1_1; 221
CLU_046006_4_3; 160
CLU_046006_5_0; 87
CLU_046061_0_2; 136
CLU_046066_0_1; 290
CLU_046066_0_2; 111
CLU_046184_1_1; 68
CLU_046195_1_0; 61
CLU_046227_0_0; 69
CLU_046293_0_0; 41
CLU_046295_1_0; 147
CLU_046318_1_0; 96
CLU_046329_0_2; 335
CLU_046341_4_0; 19
CLU_046346_0_0; 211
CLU_046346_0_1; 462
CLU_046346_1_1; 13
CLU_046370_0_0; 81
CLU_046370_1_0; 46
CLU_046426_0_0; 64
CLU_046427_0_0; 118
CLU_046427_4_0; 55
CLU_046427_4_1; 178
CLU_046427_4_2; 68
CLU_046437_0_0; 79
CLU_046464_0_0; 130
CLU_046483_4_0; 638
CLU_046495_0_0; 116
CLU_046496_1_1; 189
CLU_046509_0_0; 246
CLU_046550_10_3; 20
CLU_046550_4_1; 21
CLU_046554_0_0; 35
CLU_046570_1_0; 80
CLU_046581_1_0; 393
CLU_046595_2_0; 74
CLU_046597_1_2; 60
CLU_046597_4_0; 69
CLU_046599_3_0; 56
CLU_046625_2_0; 91
CLU_046711_0_0; 35
CLU_046737_12_0; 231
CLU_046737_3_0; 60
CLU_046753_0_0; 7
CLU_046756_0_0; 39
CLU_046756_0_1; 172
CLU_046803_0_0; 119
CLU_046862_0_0; 13
CLU_046863_1_0; 32
CLU_046914_2_0; 124
CLU_046916_0_1; 124
CLU_046931_1_0; 213
CLU_046932_0_2; 35
CLU_046955_0_0; 37
CLU_047013_0_0; 55
CLU_047042_0_0; 127
CLU_047042_0_1; 195
CLU_047042_0_2; 47
CLU_047042_2_0; 77
CLU_047042_3_1; 171
CLU_047061_0_0; 131
CLU_047073_0_0; 61
CLU_047075_2_0; 38
CLU_047091_1_1; 57
CLU_047129_0_0; 64
CLU_047131_0_0; 26
CLU_047132_0_0; 58
CLU_047137_0_0; 59
CLU_047155_4_0; 105
CLU_047181_0_1; 157
CLU_047181_1_0; 927
CLU_047256_0_0; 40
CLU_047259_0_0; 51
CLU_047318_0_0; 77
CLU_047330_1_0; 72
CLU_047330_4_2; 65
CLU_047332_0_0; 64
CLU_047332_1_0; 128
CLU_047350_0_0; 23
CLU_047373_0_1; 93
CLU_047414_0_0; 34
CLU_047415_1_0; 67
CLU_047416_0_0; 65
CLU_047421_1_1; 215
CLU_047421_2_0; 242
CLU_047457_0_0; 127
CLU_047470_0_1; 532
CLU_047472_1_0; 54
CLU_047493_0_0; 114
CLU_047501_0_1; 159
CLU_047501_0_2; 39
CLU_047501_10_1; 28
CLU_047501_11_1; 28
CLU_047501_1_1; 485
CLU_047501_13_1; 230
CLU_047501_4_0; 38
CLU_047501_7_0; 30
CLU_047501_9_2; 232
CLU_047501_9_3; 5
CLU_047504_0_1; 40
CLU_047504_1_1; 28
CLU_047504_2_1; 49
CLU_047509_1_0; 78
CLU_047571_0_0; 71
CLU_047574_1_0; 65
CLU_047574_2_1; 97
CLU_047594_1_0; 120
CLU_047624_2_0; 180
CLU_047631_0_1; 75
CLU_047631_3_0; 10
CLU_047656_0_0; 42
CLU_047725_1_0; 90
CLU_047845_5_0; 57
CLU_047856_0_0; 31
CLU_047858_0_1; 77
CLU_047858_1_0; 120
CLU_047887_0_0; 239
CLU_047918_0_0; 51
CLU_047924_0_0; 107
CLU_047969_0_0; 295
CLU_047969_5_1; 25
CLU_047975_2_0; 131
CLU_047975_3_0; 34
CLU_047977_0_0; 3
CLU_047978_0_1; 63
CLU_047979_0_0; 176
CLU_047979_1_0; 219
CLU_047979_1_1; 37
CLU_047981_0_0; 73
CLU_047993_1_1; 89
CLU_048027_0_0; 6
CLU_048120_1_0; 9
CLU_048120_1_1; 56
CLU_048120_2_0; 69
CLU_048151_1_0; 90
CLU_048172_0_0; 129
CLU_048172_1_0; 51
CLU_048175_0_0; 45
CLU_048181_0_0; 102
CLU_048199_1_0; 450
CLU_048199_3_1; 41
CLU_048199_3_2; 25
CLU_048219_0_0; 88
CLU_048292_0_0; 71
CLU_048292_0_1; 46
CLU_048292_2_0; 41
CLU_048294_2_0; 72
CLU_048317_0_0; 79
CLU_048345_2_0; 396
CLU_048437_3_2; 335
CLU_048437_3_3; 148
CLU_048440_0_0; 108
CLU_048440_0_1; 60
CLU_048443_0_0; 108
CLU_048466_0_1; 185
CLU_048475_2_1; 64
CLU_048478_1_2; 98
CLU_048579_1_0; 103
CLU_048580_0_0; 20
CLU_048580_2_1; 99
CLU_048582_1_0; 5
CLU_048583_0_0; 68
CLU_048584_0_2; 182
CLU_048643_1_1; 68
CLU_048650_1_0; 70
CLU_048650_2_0; 16
CLU_048747_0_0; 6
CLU_048756_0_0; 94
CLU_048788_2_1; 66
CLU_048788_5_0; 68
CLU_048895_0_0; 14
CLU_048895_1_0; 62
CLU_048936_0_0; 82
CLU_048953_0_0; 206
CLU_049046_0_0; 165
CLU_049046_1_0; 410
CLU_049057_2_1; 42
CLU_049058_2_1; 88
CLU_049076_1_0; 56
CLU_049089_0_0; 6
CLU_049096_0_0; 51
CLU_049101_0_0; 188
CLU_049127_0_0; 17
CLU_049131_3_2; 137
CLU_049131_3_3; 132
CLU_049182_0_0; 64
CLU_049235_1_1; 52
CLU_049242_0_0; 64
CLU_049275_1_0; 178
CLU_049301_9_3; 45
CLU_049327_0_0; 334
CLU_049327_1_0; 52
CLU_049343_0_1; 67
CLU_049343_3_0; 76
CLU_049344_1_2; 290
CLU_049363_0_0; 215
CLU_049387_0_1; 48
CLU_049393_0_1; 104
CLU_049393_1_5; 128
CLU_049393_3_0; 58
CLU_049413_3_5; 240
CLU_049413_3_6; 90
CLU_049543_0_0; 156
CLU_049543_2_0; 83
CLU_049543_2_1; 17
CLU_049608_0_0; 60
CLU_049611_0_1; 311
CLU_049742_2_0; 78
CLU_049748_0_0; 30
CLU_049768_1_3; 212
CLU_049783_0_0; 378
CLU_049839_0_1; 147
CLU_049885_0_0; 59
CLU_049894_10_1; 352
CLU_049894_10_2; 227
CLU_049894_1_0; 57
CLU_049894_15_0; 38
CLU_049894_18_0; 163
CLU_049894_2_0; 101
CLU_049894_3_0; 202
CLU_049894_3_1; 27
CLU_049894_3_2; 118
CLU_049894_4_0; 38
CLU_049894_4_1; 5
CLU_049894_6_1; 61
CLU_049894_7_2; 65
CLU_049894_7_3; 63
CLU_049894_7_5; 152
CLU_049894_8_0; 79
CLU_049894_8_1; 35
CLU_049894_8_2; 111
CLU_049894_8_3; 33
CLU_049894_8_4; 186
CLU_049894_9_0; 77
CLU_049894_9_1; 32
CLU_049894_9_2; 162
CLU_049894_9_3; 96
CLU_049915_1_0; 105
CLU_049918_3_0; 118
CLU_049966_1_0; 372
CLU_050059_0_0; 67
CLU_050120_0_0; 12
CLU_050129_0_0; 136
CLU_050129_1_0; 113
CLU_050129_2_1; 24
CLU_050131_0_1; 108
CLU_050131_0_3; 230
CLU_050164_0_0; 7
CLU_050164_0_1; 68
CLU_050164_3_2; 4
CLU_050172_0_0; 67
CLU_050172_0_2; 474
CLU_050172_1_0; 71
CLU_050259_1_0; 147
CLU_050303_0_0; 4
CLU_050309_1_0; 101
CLU_050394_2_0; 102
CLU_050414_1_0; 86
CLU_050421_0_0; 74
CLU_050434_0_0; 63
CLU_050438_3_0; 142
CLU_050438_3_1; 29
CLU_050460_1_0; 128
CLU_050460_3_0; 78
CLU_050461_5_0; 105
CLU_050535_1_0; 41
CLU_050555_3_2; 131
CLU_050572_0_0; 56
CLU_050591_0_0; 59
CLU_050591_0_1; 4
CLU_050627_0_0; 79
CLU_050669_4_0; 199
CLU_050669_4_1; 384
CLU_050702_0_0; 5
CLU_050745_0_0; 71
CLU_050745_1_0; 48
CLU_050804_0_0; 65
CLU_050804_1_0; 20
CLU_050809_0_0; 38
CLU_050861_0_0; 52
CLU_050862_0_1; 37
CLU_050862_1_0; 59
CLU_050864_0_0; 45
CLU_050910_3_0; 176
CLU_050910_3_1; 388
CLU_050916_0_0; 24
CLU_050927_1_0; 73
CLU_051021_1_0; 117
CLU_051023_0_0; 30
CLU_051023_0_1; 38
CLU_051023_2_0; 27
CLU_051023_4_0; 10
CLU_051025_0_0; 54
CLU_051033_1_0; 78
CLU_051042_0_0; 40
CLU_051065_3_0; 128
CLU_051089_0_0; 27
CLU_051208_4_0; 86
CLU_051277_0_0; 622
CLU_051284_0_0; 61
CLU_051285_0_0; 67
CLU_051287_0_0; 65
CLU_051357_1_1; 252
CLU_051357_2_0; 81
CLU_051357_2_1; 12
CLU_051357_4_0; 62
CLU_051357_4_1; 63
CLU_051385_2_1; 176
CLU_051402_0_1; 794
CLU_051406_0_0; 10
CLU_051419_0_0; 26
CLU_051433_0_0; 89
CLU_051451_0_0; 39
CLU_051451_1_0; 4
CLU_051526_0_0; 35
CLU_051552_0_0; 207
CLU_051638_0_1; 108
CLU_051687_0_0; 77
CLU_051687_4_0; 169
CLU_051690_2_1; 4
CLU_051692_0_0; 51
CLU_051699_2_2; 48
CLU_051699_4_0; 67
CLU_051739_2_0; 24
CLU_051749_1_0; 52
CLU_051756_0_0; 63
CLU_051850_0_0; 48
CLU_051851_0_1; 38
CLU_051852_0_0; 7
CLU_051854_0_0; 113
CLU_051856_1_1; 51
CLU_051859_0_0; 48
CLU_051869_1_0; 50
CLU_051874_1_1; 65
CLU_051894_1_0; 109
CLU_051894_1_1; 16
CLU_051894_2_0; 280
CLU_051895_0_0; 15
CLU_051898_3_1; 116
CLU_051932_0_0; 59
CLU_051938_2_3; 189
CLU_051940_0_0; 37
CLU_051989_0_3; 73
CLU_051989_2_0; 151
CLU_051989_2_2; 12
CLU_052064_0_0; 75
CLU_052182_0_1; 63
CLU_052183_0_0; 53
CLU_052186_0_0; 39
CLU_052188_0_0; 45
CLU_052188_1_0; 67
CLU_052188_2_0; 43
CLU_052189_0_0; 79
CLU_052190_0_0; 185
CLU_052190_2_0; 30
CLU_052191_0_0; 38
CLU_052244_0_0; 135
CLU_052244_0_1; 40
CLU_052292_0_0; 60
CLU_052355_1_0; 72
CLU_052358_0_0; 86
CLU_052358_2_1; 55
CLU_052367_0_1; 128
CLU_052367_2_1; 65
CLU_052522_0_0; 39
CLU_052538_0_0; 195
CLU_052560_0_0; 180
CLU_052594_0_0; 35
CLU_052631_0_0; 353
CLU_052631_0_2; 32
CLU_052666_0_0; 58
CLU_052667_0_1; 67
CLU_052667_2_0; 35
CLU_052667_4_0; 41
CLU_052667_4_1; 9
CLU_052718_0_0; 35
CLU_052767_0_0; 8
CLU_052823_0_0; 13
CLU_052825_0_0; 42
CLU_052855_0_0; 163
CLU_052855_2_1; 36
CLU_052897_1_1; 119
CLU_052897_7_0; 274
CLU_052923_0_0; 53
CLU_052933_1_0; 43
CLU_052991_0_1; 433
CLU_053024_0_0; 32
CLU_053024_2_0; 153
CLU_053024_2_2; 116
CLU_053034_0_1; 90
CLU_053053_0_2; 425
CLU_053066_0_0; 73
CLU_053066_1_0; 77
CLU_053153_0_0; 51
CLU_053157_0_0; 55
CLU_053173_1_1; 660
CLU_053201_2_0; 23
CLU_053217_0_0; 65
CLU_053222_0_0; 109
CLU_053260_0_0; 32
CLU_053263_1_0; 76
CLU_053306_2_1; 50
CLU_053338_1_1; 187
CLU_053348_0_0; 72
CLU_053373_0_0; 30
CLU_053375_0_0; 82
CLU_053380_0_0; 37
CLU_053380_1_0; 111
CLU_053380_4_0; 333
CLU_053380_4_1; 106
CLU_053395_0_0; 31
CLU_053409_1_0; 113
CLU_053536_0_0; 221
CLU_053537_0_0; 290
CLU_053567_1_1; 157
CLU_053595_0_1; 97
CLU_053598_1_0; 140
CLU_053603_2_1; 38
CLU_053618_0_0; 57
CLU_053680_0_1; 56
CLU_053702_0_0; 21
CLU_053702_1_0; 91
CLU_053704_0_1; 181
CLU_053727_0_0; 407
CLU_053727_1_0; 57
CLU_053731_0_1; 284
CLU_053731_1_0; 93
CLU_053863_0_0; 177
CLU_053879_3_1; 329
CLU_053889_0_0; 38
CLU_053940_0_0; 80
CLU_053974_0_0; 561
CLU_054104_0_0; 198
CLU_054206_1_0; 33
CLU_054226_2_0; 77
CLU_054279_0_0; 6
CLU_054299_1_2; 43
CLU_054299_4_0; 57
CLU_054299_4_2; 12
CLU_054362_1_0; 449
CLU_054400_0_0; 60
CLU_054406_0_2; 586
CLU_054406_1_1; 221
CLU_054406_2_0; 59
CLU_054419_4_1; 48
CLU_054426_1_0; 99
CLU_054426_2_1; 61
CLU_054449_1_0; 152
CLU_054453_4_1; 276
CLU_054456_0_0; 126
CLU_054456_1_2; 381
CLU_054456_1_3; 45
CLU_054579_1_0; 51
CLU_054591_1_0; 174
CLU_054591_1_1; 52
CLU_054591_2_0; 96
CLU_054686_0_0; 17
CLU_054773_1_0; 57
CLU_054826_1_1; 180
CLU_054856_0_1; 339
CLU_054856_0_2; 30
CLU_054957_0_0; 69
CLU_054994_1_0; 27
CLU_055007_0_0; 30
CLU_055027_0_0; 208
CLU_055027_3_0; 132
CLU_055132_1_0; 32
CLU_055134_0_0; 116
CLU_055135_1_0; 50
CLU_055135_2_0; 57
CLU_055156_0_2; 597
CLU_055156_1_0; 78
CLU_055174_0_1; 151
CLU_055174_3_0; 53
CLU_055188_1_0; 109
CLU_055188_5_1; 157
CLU_055193_0_0; 191
CLU_055193_0_1; 592
CLU_055194_0_2; 516
CLU_055226_0_0; 8
CLU_055232_0_0; 49
CLU_055232_0_2; 100
CLU_055232_1_0; 182
CLU_055322_2_1; 42
CLU_055352_1_0; 459
CLU_055356_3_0; 56
